,quarter,pick_expanding,qbar_expanding,pick_thresholded_expanding,pick_rolling 126,qbar_rolling 126,pick_thresholded_rolling 126,pick_rolling 252,qbar_rolling 252,pick_thresholded_rolling 252,pick_ewma hl 63,qbar_ewma hl 63,pick_thresholded_ewma hl 63,p26_pick_expanding,p26_pick_rolling 126,p26_pick_rolling 252,q_10:00,q_10:30,q_11:00,q_11:30,q_12:00,q_12:30,q_13:00,q_13:30,q_14:00,q_14:30,q_15:00
2020-07-24,2020Q3,15:00,0.6518468292849904,15:00,15:00,0.6518468292849904,15:00,15:00,0.6518468292849904,15:00,15:00,0.6628238343108934,15:00,11:00,11:00,11:00,1.0150883611071406,0.8207274358989165,0.6689523995464547,0.5999751464963037,0.5490623534458533,0.6386971705501524,0.8479797148935664,0.7255398881085917,0.4352067844217726,0.5239723884398391,0.7302145620479601
2020-07-27,2020Q3,15:00,0.6527080131615065,15:00,15:00,0.6527080131615065,15:00,15:00,0.6527080131615065,15:00,15:00,0.6639895483246696,15:00,11:00,11:00,11:00,0.8018666689717187,0.5961885271287204,0.406162335242299,1.115165489038579,0.8294342518090801,0.7126876883923973,0.4972538291344085,0.38490779796340535,0.2907307305238563,0.2454374747990356,0.3003294573112211
2020-07-29,2020Q3,15:00,0.6488778114674816,15:00,15:00,0.6488778114674816,15:00,15:00,0.6488778114674816,15:00,15:00,0.6577387432379505,15:00,11:00,11:00,11:00,1.5820968863926095,1.5286845005929703,1.658508422915139,1.6091647307198962,1.7175082506269772,1.6280964104166409,1.6467389488184618,1.640776446904775,1.5934971754929628,1.4278204838603876,1.1047297221074155
2020-07-31,2020Q3,15:00,0.6537794449152229,15:00,15:00,0.6537794449152229,15:00,15:00,0.6537794449152229,15:00,15:00,0.6653741936890051,15:00,11:00,11:00,11:00,-0.9403564384022576,-0.3116432181692612,-0.6184973833335179,-0.9588419491962037,-0.6384507841241218,-0.6469220157419718,-0.13314720407662842,-0.42315296282791964,-0.661657742550921,-0.900437537598351,-0.9625033070301758
2020-08-03,2020Q3,15:00,0.6365849475541016,15:00,15:00,0.6365849475541016,15:00,15:00,0.6365849475541016,15:00,15:00,0.6377366608251969,15:00,11:00,11:00,11:00,1.1611059293633854,1.0968919419614545,1.156856226368614,1.4467108464178653,1.4965824415456674,1.5472441012091607,1.3985593374606478,1.325407270203894,1.1655212835667839,1.3171993456699296,1.1465495011423632
2020-08-05,2020Q3,15:00,0.6419529954866097,15:00,15:00,0.6419529954866097,15:00,15:00,0.6419529954866097,15:00,15:00,0.6463232810951358,15:00,11:00,11:00,11:00,1.7501349411615212,1.412063143568946,1.342528555771671,1.3060165246814686,1.9171230331790765,1.8500548413239217,1.8143672057422087,1.6516759913751877,1.5176283622401188,1.650050303860603,1.883357504090917
2020-08-07,2020Q3,15:00,0.6548842924512378,15:00,15:00,0.6548842924512378,15:00,15:00,0.6548842924512378,15:00,15:00,0.6670760727094268,15:00,11:00,11:00,11:00,-0.3132119041604956,-0.48330498228997154,-0.47440303947903756,-0.43836449961656515,-0.5390481768736163,-0.4785831795040072,-0.46437882550903115,-0.4034010546860716,-0.05597161809959039,0.11530593113672935,-0.08660466615175715
2020-08-10,2020Q3,15:00,0.6472400763831657,15:00,15:00,0.6472400763831657,15:00,15:00,0.6472400763831657,15:00,15:00,0.654505478063533,15:00,11:00,11:00,11:00,-1.138483075946505,-1.3449272182208851,0.466851146335424,0.6022901141496879,0.4710304362098939,0.9110763906811475,1.9801074650967483,1.8341176361891773,1.8801719698825226,1.9089043346518297,2.0798521665927234
2020-08-12,2020Q3,15:00,0.6618585670995898,15:00,15:00,0.6618585670995898,15:00,15:00,0.6618585670995898,15:00,15:00,0.6781431406732674,15:00,11:00,11:00,11:00,0.14644271729740785,0.05098112234218544,0.10118319481865602,-0.13699006877301131,-0.2745862676521526,-0.358417387020723,-0.290348925109038,0.0028749793924961378,1.2711327846931317,1.2956554050359852,1.1575545795506839
2020-08-14,2020Q3,15:00,0.6668655975283888,15:00,15:00,0.6668655975283888,15:00,15:00,0.6668655975283888,15:00,15:00,0.6860490004688421,15:00,11:00,11:00,11:00,0.8185424197350357,0.9057008756808008,0.7986489356977216,0.6987962524923467,0.5507703091772403,0.5971978343196067,0.6082043389134633,0.3465384082361197,0.19014808622665508,0.362922116671591,0.44583073877530466
2020-08-17,2020Q3,15:00,0.6646552489408579,15:00,15:00,0.6646552489408579,15:00,15:00,0.6646552489408579,15:00,15:00,0.682109477706367,15:00,11:00,11:00,11:00,2.2850175278351417,2.170295157949759,2.0816373946900844,1.8280025855526159,1.9471780632400375,1.9527852305197628,3.0830226517970414,3.157969645308363,2.9455678986802343,2.8316848499111202,3.2370706937338594
2020-08-19,2020Q3,15:00,0.6901247087902935,15:00,15:00,0.6901247087902935,15:00,15:00,0.6901247087902935,15:00,15:00,0.7237827964719589,15:00,11:00,11:00,11:00,-0.3897930596907434,-0.4802849406532352,-0.7342172750150768,-0.8509658245189736,-0.8662946012113446,-1.0757138837826543,-1.2881270787622054,-1.3856062678325325,-1.442733402747159,0.12471525692020839,-0.38153177391634213
2020-08-21,2020Q3,15:00,0.6796182726853266,15:00,15:00,0.6796182726853266,15:00,15:00,0.6796182726853266,15:00,15:00,0.7058505662690978,15:00,11:00,11:00,11:00,1.0417072561961325,0.9186432666499174,0.8491473439055999,0.7981303436177544,1.1763892470644344,2.012654763930381,1.8426176420988738,1.6783591688425443,1.5424076903680606,1.8088806764329237,3.2024069492151117
2020-08-24,2020Q3,15:00,0.7041113666322176,15:00,15:00,0.7041113666322176,15:00,15:00,0.7041113666322176,15:00,15:00,0.7461410099884676,15:00,11:00,11:00,11:00,0.0634354668185464,-0.05075767520263853,0.506756292150567,0.2452738446072015,0.1212560487596694,0.08133078656486689,-0.18672037636925315,-0.3993578884009635,-0.548539281993144,-0.7034045101048277,-0.6425053526906374
2020-08-26,2020Q3,15:00,0.691163128946421,15:00,15:00,0.691163128946421,15:00,15:00,0.691163128946421,15:00,15:00,0.7238463209858944,15:00,11:00,11:00,11:00,-0.9683235262711383,-1.2157911164913462,-1.3075949591827705,-1.488887715758002,-1.347647923702732,-1.0142658572439265,-1.1214775490475772,-1.3315135688345718,-1.3771332406645067,-1.1403685751622483,-0.19825625621054183
2020-08-28,2020Q3,15:00,0.6826924681354023,15:00,15:00,0.6826924681354023,15:00,15:00,0.6826924681354023,15:00,15:00,0.7091172916911652,15:00,11:00,11:00,11:00,0.47363428927406037,0.6124622321169354,0.5999602039087265,0.5687875226323942,0.3818854022598109,0.3110040284737154,0.3028406710071968,1.007308100722755,1.0550291612258575,0.7882197451552024,0.753556338406341
2020-08-31,2020Q3,15:00,0.68336099521343,15:00,15:00,0.68336099521343,15:00,15:00,0.68336099521343,15:00,15:00,0.7098235767951492,15:00,11:00,11:00,11:00,0.18216225511562503,-0.0283586010207046,-0.1788725702264073,0.7883927349619588,0.8442063513348801,0.7323062638063597,0.6374843642219867,0.4819498468177284,0.34595240567946794,0.3476279482241821,0.337136163469915
2020-09-02,2020Q3,15:00,0.6801252491223692,15:00,15:00,0.6801252491223692,15:00,15:00,0.6801252491223692,15:00,15:00,0.7039295105005547,15:00,11:00,11:00,11:00,-0.01469516881166403,0.10168863264766236,0.07978641725899972,0.0687796567384863,0.012183846044032054,-0.009000220628913922,-0.03963753415593114,0.7160068123794093,0.48944733983254923,0.3137055907610054,0.08876771078011393
2020-09-04,2020Q3,15:00,0.6746497163599408,15:00,15:00,0.6746497163599408,15:00,15:00,0.6746497163599408,15:00,15:00,0.6942478807806705,15:00,11:00,11:00,11:00,-0.8937565092564232,-0.08004947010789965,-0.16885751965032533,-0.03026940741214577,-0.1622402749659131,-0.2358322953358865,-0.24537561459675017,-0.3004319867289854,-0.4217107444574212,-0.5914547259905583,-0.0057724790520790985
2020-09-08,2020Q3,15:00,0.6684073108974452,15:00,15:00,0.6684073108974452,15:00,15:00,0.6684073108974452,15:00,15:00,0.683283307163667,15:00,11:00,11:00,11:00,0.6752931195611106,0.5294814402894367,0.7693090639704991,0.5868614887734721,0.5162496015280857,0.27278976310515735,0.21219101416153874,0.03552923034365493,-0.19811607334727874,0.4212833362805751,0.4138028980825533
2020-09-09,2020Q3,15:00,0.6660927253264007,15:00,15:00,0.6660927253264007,15:00,15:00,0.6660927253264007,15:00,15:00,0.6790822101285096,15:00,11:00,11:00,11:00,0.2523238300957652,0.28680287858114056,0.2448734873904646,0.1409064293855843,-0.0205604485735392,-0.1512093188832697,-0.30045409159932335,-0.40600268663769173,-0.5346362238870962,-0.6454050061431289,-0.9400644040470275
2020-09-11,2020Q3,15:00,0.6516228412779914,15:00,15:00,0.6516228412779914,15:00,15:00,0.6516228412779914,15:00,15:00,0.6539571016725096,15:00,11:00,11:00,11:00,0.28206823786173596,0.21102651982060897,0.053609937344681634,-0.11174628452314482,-0.1330993224124251,-0.37204555814225704,0.44958445900014193,1.0305614009832402,0.7717957828044644,0.5528720353496898,0.8286506061259863
2020-09-14,2020Q3,15:00,0.6532034463212771,15:00,15:00,0.6532034463212771,15:00,15:00,0.6532034463212771,15:00,15:00,0.6566555615033666,15:00,11:00,11:00,11:00,0.9945159452195179,1.6710462697740844,1.8071589041374776,1.655682870287877,1.4170378185607777,1.337139074860715,1.3969680739403805,2.625887990527898,2.4989700221429207,2.2766317567343966,2.213941466627377
2020-09-16,2020Q3,15:00,0.6670152872089417,15:00,15:00,0.6670152872089417,15:00,15:00,0.6670152872089417,15:00,15:00,0.680602805560345,15:00,11:00,11:00,11:00,0.3208379655062,0.23327142443717674,0.17001291003342778,0.1638393380815984,0.17038928532198463,0.14302121874083087,0.017888070915820054,0.01637945390498677,0.1213023872182125,-0.3358773367655574,-0.42516155503158426
2020-09-18,2020Q3,15:00,0.6574347885927968,15:00,15:00,0.6574347885927968,15:00,15:00,0.6574347885927968,15:00,15:00,0.6636739455538351,15:00,11:00,11:00,11:00,0.19110869296954847,-0.1852032411861266,0.1891808958982722,0.1461750836517429,-0.022331915758743492,0.07436308603279872,0.4707717919262713,1.5513803064792249,1.6140641530486175,1.3179096522393055,1.2723697660061004
2020-09-21,2020Q3,15:00,0.6627820492659559,15:00,15:00,0.6627820492659559,15:00,15:00,0.6627820492659559,15:00,15:00,0.6729523381527326,15:00,11:00,11:00,11:00,-0.18884221424552053,0.48969847692522833,0.17453484318707302,0.0029913806559592514,-0.142831912221333,-0.2896794890287336,-0.1604725293723863,-0.23927490943727467,-0.21909811609228785,-0.38266883849200783,-0.7034540441308845
2020-09-23,2020Q3,15:00,0.6510041519090867,15:00,15:00,0.6510041519090867,15:00,15:00,0.6510041519090867,15:00,15:00,0.6520615323644389,15:00,11:00,11:00,11:00,-0.38336950874469694,-0.5087741066791697,-0.5010040039176316,-0.501133040328155,-0.4014940694507023,-0.6315558852075643,-0.8060873373136132,-0.7229684605964618,-0.513581744035129,0.5125791460055102,1.0754352804870593
2020-09-25,2020Q3,15:00,0.654631768392659,15:00,15:00,0.654631768392659,15:00,15:00,0.654631768392659,15:00,15:00,0.6584603061720986,15:00,11:00,11:00,11:00,0.5551304825666663,0.5946851088661781,0.5709270712660578,0.46202863059301613,0.6573131748203039,0.5707014571843787,0.510517801203738,0.3698795392450554,0.3362074665089675,0.3551176837586192,0.13307971823469308
2020-09-28,2020Q3,15:00,0.6502118357642017,15:00,15:00,0.6502118357642017,15:00,15:00,0.6502118357642017,15:00,15:00,0.6505528123637417,15:00,11:00,11:00,11:00,0.5970321896465933,0.9275638782073431,1.2600154364228717,1.3633488151416975,1.2330085782777924,1.1387118067268032,1.8112251412663085,1.6681713114626082,1.8974398066732638,1.6400464786729947,1.5714401201492982
2020-09-30,2020Q3,15:00,0.6579532499186984,15:00,15:00,0.6579532499186984,15:00,15:00,0.6579532499186984,15:00,15:00,0.6643563526609021,15:00,11:00,11:00,11:00,0.1854475195381958,0.12324866917715123,-0.11294840137546115,-0.17463414217644127,-0.2952487418857176,-0.39168524152039624,-0.2926141030072681,-0.37209169300413886,-0.3603987419170167,-0.0908640263204417,0.007186560263420025
2020-10-02,2020Q4,15:00,0.6525301941715711,15:00,15:00,0.6525301941715711,15:00,15:00,0.6525301941715711,15:00,15:00,0.6545454855291967,15:00,11:00,11:00,11:00,0.19503492189866378,0.11016558999155644,-0.07984191590475694,-0.18198091082761317,0.3816333997519189,1.0249818207586443,0.8336512564944907,0.5843594346216504,1.022702823249932,1.0095612911312957,0.7616639594512707
2020-10-05,2020Q4,15:00,0.6534321261160314,15:00,15:00,0.6534321261160314,15:00,15:00,0.6534321261160314,15:00,15:00,0.6561383033885666,15:00,11:00,11:00,11:00,0.7098714781642779,0.7413439434961828,0.8468718279541187,0.6774104272454695,0.6438353422974923,0.4746290031800063,0.29055262553248606,0.2453942278938299,0.2583358006986889,0.22165689183700704,1.0344725484275292
2020-10-07,2020Q4,15:00,0.6565554082661256,15:00,15:00,0.6565554082661256,15:00,15:00,0.6565554082661256,15:00,15:00,0.6617420046748679,15:00,11:00,11:00,11:00,1.4086306334151557,1.4101329543541365,1.2261074940424572,1.0686955035372936,1.003258717918934,1.1769535304113212,1.0849477979607896,0.9893612696628314,1.1733612447534798,2.4580508237566514,2.127803344007746
2020-10-09,2020Q4,15:00,0.6685167735973583,15:00,15:00,0.6685167735973583,15:00,15:00,0.6685167735973583,15:00,15:00,0.6833728860014052,15:00,11:00,11:00,11:00,0.4462694760489494,0.6024983146487225,0.3752950943595401,0.2429199120620883,1.6521204176814064,1.4927992484546204,1.2793850305679095,1.2385661802136916,1.1336844282522671,1.8230134464372718,1.443515074835041
2020-10-12,2020Q4,15:00,0.6747667598976621,15:00,15:00,0.6747667598976621,15:00,15:00,0.6747667598976621,15:00,15:00,0.6945457460888826,15:00,11:00,11:00,11:00,-0.38077322362821237,-0.5795260711330912,-0.6533436609306615,-0.17997150742487095,-0.463663723897293,0.3566210258870127,0.2053726936716816,0.36041667579292924,0.044885393143357655,0.09590045743647835,0.21987343302497867
2020-10-14,2020Q4,15:00,0.6711276132826808,15:00,15:00,0.6711276132826808,15:00,15:00,0.6711276132826808,15:00,15:00,0.6875949408744777,15:00,11:00,11:00,11:00,-0.46587508472146816,0.06141560258179976,-0.2014099640619395,-0.16329531692365035,1.4636252818035833,1.3754099495190977,1.2272496274465645,1.1363970130520573,1.0687845421227227,0.9014906652584146,0.5767242802536884
2020-10-16,2020Q4,15:00,0.6703783804808633,15:00,15:00,0.6703783804808633,15:00,15:00,0.6703783804808633,15:00,15:00,0.685977407139428,15:00,11:00,11:00,11:00,-0.17839657926724398,0.13210670715928427,-0.006463987740356379,0.18336071897186712,0.011084361150451357,-0.031462412077633964,-0.07435667024769596,-0.3350648615537691,-0.45291974945914387,-0.6894686361233898,-0.9887911483468709
2020-10-19,2020Q4,15:00,0.6573140534822197,15:00,15:00,0.6592039984235076,15:00,15:00,0.6573140534822197,15:00,15:00,0.6616323739838222,15:00,11:00,11:00,11:00,-0.5531812596615121,-0.6110593471804722,-0.45104138598725335,-0.4911028645667344,-0.5955315326489664,-0.6954744083710751,-0.9373275307296318,-1.0460081855696521,-0.9453105895201749,-1.252513017880338,3.071900310080228
2020-10-21,2020Q4,15:00,0.6761780086118916,15:00,15:00,0.6858163275538575,15:00,15:00,0.6761780086118916,15:00,15:00,0.696543406913927,15:00,11:00,11:00,11:00,-0.05153474696832253,-0.22581076460783067,-0.19182924452197808,-0.15513891375178676,-0.3530809208529126,-0.14948410327702355,0.2810810985588788,-0.006040175936159778,-0.16944122979215442,-0.24511359857440446,-0.4094540102399111
2020-10-23,2020Q4,15:00,0.6677622565277692,15:00,15:00,0.6970623321899128,15:00,15:00,0.6677622565277692,15:00,15:00,0.6805803588671749,15:00,11:00,11:00,11:00,0.9971667158702577,0.9520934551457515,0.8526311400872831,0.8334976666636772,0.7272783207583142,0.8462537227229097,0.6433474460438505,1.2723895711985345,1.1591853870861455,1.1382213257037765,0.927976769418831
2020-10-26,2020Q4,15:00,0.6697639066269311,15:00,15:00,0.6990072653826531,15:00,15:00,0.6697639066269311,15:00,15:00,0.6841386506766858,15:00,11:00,11:00,11:00,-0.6079953002387603,-0.531825749548859,0.03231245846414429,0.1566201957702099,0.10068997174063525,-0.032707809130831045,0.2989774709239865,0.5261633293113024,0.7033191627923389,1.3685551074487265,1.1735237402473297
2020-10-28,2020Q4,15:00,0.673609401540064,15:00,15:00,0.7110682537477595,15:00,15:00,0.673609401540064,15:00,15:00,0.691153318186148,15:00,11:00,11:00,11:00,-0.06991621465307848,0.6353743709004255,0.5398951901512118,0.3468439026253037,0.1770173809660925,0.13644176145252526,0.11911655095020851,0.06975330270161156,-0.20117192885947605,-0.3382277839160843,-0.618569675081893
2020-10-30,2020Q4,15:00,0.6638201661111098,15:00,15:00,0.7114781095895836,15:00,15:00,0.6638201661111098,15:00,15:00,0.6724436818220759,15:00,11:00,11:00,11:00,-0.4223288789425554,0.13582695966116748,0.3884104062750671,0.3812140327859972,0.13500458654070085,0.1392610160504047,0.42831399532277775,0.2914054832421687,0.18545794847888222,0.25974769207531145,-0.026679626087634533
2020-11-02,2020Q4,15:00,0.6586284383502169,15:00,15:00,0.7099415449260541,15:00,15:00,0.6586284383502169,15:00,15:00,0.6624898526238473,15:00,11:00,11:00,11:00,0.22999047552416232,0.1911497678208377,0.3523248532414035,0.17417514424770755,0.016873943183179658,-0.03996479722544723,0.2808784401186621,0.5119479401883613,0.6690029478291724,2.0967920820797943,2.1055513177285174
2020-11-04,2020Q4,15:00,0.6694263702858759,15:00,15:00,0.7206756621947693,15:00,15:00,0.6694263702858759,15:00,15:00,0.682968079220738,15:00,11:00,11:00,11:00,0.6370785195422717,1.1477979817052506,0.9717905453797107,0.9599765425578956,1.0819345415570376,1.0339918432302724,1.038741786508743,0.9826764254392023,0.914712719397449,0.7380868486180813,0.5643806559602091
2020-11-06,2020Q4,15:00,0.6686482538834636,15:00,15:00,0.7299723043481403,15:00,15:00,0.6686482538834636,15:00,15:00,0.6812906758822038,15:00,11:00,11:00,11:00,0.8669803591332703,1.0653742586326194,1.2696585502977789,1.7326971396256619,1.7132430411544708,1.9106442297209039,1.8158676054499399,2.2936356925318275,2.212494462163735,2.071871169960635,3.2370504833440363
2020-11-09,2020Q4,15:00,0.6875335643942031,15:00,15:00,0.7387286588775434,15:00,15:00,0.6875335643942031,15:00,15:00,0.7173261429661819,15:00,11:00,11:00,11:00,-0.17387631301408954,-0.49765302843766185,-0.4554171764396648,-0.7395355329564333,-0.8284969361400308,-0.9121464235504121,-1.0467032703702375,-1.2091548867231143,-1.284896907635882,-1.2722356289962846,-1.4760975372207237
2020-11-11,2020Q4,15:00,0.671740636645189,15:00,15:00,0.7193864283739893,15:00,15:00,0.671740636645189,15:00,15:00,0.6864968583832546,15:00,11:00,11:00,11:00,0.9941549321534453,0.8738659159492757,0.59323769757212,0.6460074879762928,0.5395118321785644,0.4482918925448649,0.19819749353314028,0.027420854146600497,-0.018402540980251837,-0.0034592942734015197,0.20731226713917505
2020-11-13,2020Q4,15:00,0.6683752136777541,15:00,15:00,0.7219966341713252,15:00,15:00,0.6683752136777541,15:00,15:00,0.6797826660589713,15:00,11:00,11:00,11:00,0.8894315227822468,0.815174615711736,1.0368338915025956,1.032469496476895,1.0749204638055385,0.9472488521406974,1.0283013678801132,1.0480413497750616,1.0235529955428617,1.8705673006707018,2.424581988236308
2020-11-16,2020Q4,15:00,0.6810097947896862,15:00,15:00,0.7361425551057976,15:00,15:00,0.6810097947896862,15:00,15:00,0.7041554600308537,15:00,11:00,11:00,11:00,0.383902982082745,0.27670660613560294,0.013572145636118695,-0.10682542127163133,-0.20425026903440519,-0.09556451294020984,-0.13023931545632372,0.3581754541413312,0.11150023813449515,-0.10973238539740539,-0.25592400159803624
2020-11-18,2020Q4,15:00,0.6743174105297738,15:00,15:00,0.7340152159911446,15:00,15:00,0.6743174105297738,15:00,15:00,0.6907847497323408,15:00,11:00,11:00,11:00,-0.5702720682009829,-0.9467857811413228,-1.0594812099849782,-1.251777641108921,-1.4350264712512475,-1.5582332606942364,-1.492264938565176,-1.4578419535509088,-1.4540244014927326,-1.3277419791653915,-1.6937110423527248
