,N0,N1,N2,N3,N4,N5,N6,N7,rv_raw_1600,rv_1500_1530,rv_yesterday,iv_var
2023-02-13,6.275300896003644e-06,5.197429587125071e-06,3.326612709585759e-06,3.4308081949601395e-06,4.209461943656503e-06,4.1415508897613415e-06,4.394681990595481e-06,5.582919394894714e-06,3.740410515537208e-06,2.406805597505679e-06,8.294486905100082e-05,5.230184665922374e-06
2023-02-14,8.549049657647723e-06,9.40543687426316e-06,8.175529760176508e-06,7.016436688294713e-06,6.11109356222884e-06,6.3610303237928836e-06,6.319421528624557e-06,1.3270576120569142e-05,5.04689543750873e-06,4.205211906083123e-06,3.404509177645327e-05,5.8843254231731625e-06
2023-02-15,6.7229429130753315e-06,6.5245084958099574e-06,3.8017658211595185e-06,3.6441018826639754e-06,4.212805777061674e-06,4.339608390868694e-06,4.644281569453842e-06,7.899722695766634e-06,2.766281737571531e-06,2.1583248574285106e-06,0.0001339836603354212,4.949669897104236e-06
2023-02-16,6.6669075143335756e-06,6.406543197286425e-06,4.808764295720122e-06,6.374726830303776e-06,7.0166990249364304e-06,7.203765990323802e-06,5.665711361435444e-06,7.427217908445688e-06,9.639512374191347e-06,7.417492411004341e-06,5.139159108062872e-05,8.789204225524906e-06
2023-02-17,7.021054931677378e-06,8.156868516337953e-06,5.925095706814326e-06,6.443613253809645e-06,6.803580142058542e-06,6.563599607450758e-06,5.941346315365036e-06,7.1439448232469634e-06,6.913963563610648e-06,5.766198515175664e-06,6.654089951290765e-05,8.806858511921177e-06
2023-02-21,6.713142828902905e-06,7.493599170474768e-06,4.3696656091263595e-06,4.120495341742607e-06,4.4599184985645985e-06,4.491754004231079e-06,4.286833953958981e-06,7.104036028915914e-06,5.697966989681462e-06,2.5009559752731905e-06,6.146166370369808e-05,7.196750338526238e-06
2023-02-22,7.11099695667861e-06,7.66035135868365e-06,8.919225160208289e-06,7.797614168611567e-06,7.063289432589785e-06,7.0049470722097475e-06,5.889752052979996e-06,7.055886020742096e-06,4.8690294364460034e-06,5.999942408691526e-06,4.853967840615836e-05,7.1850840625662e-06
2023-02-23,6.888346322289421e-06,6.617754068175086e-06,5.78485152042739e-06,5.381233241312384e-06,5.571319629149871e-06,5.72687246564984e-06,5.201233997626799e-06,7.633024001132883e-06,3.6959955053282057e-06,4.04204858611942e-06,8.145226802098558e-05,5.800983747028964e-06
2023-02-24,7.046794133361604e-06,6.7949002133488384e-06,6.210679624668038e-06,6.489189922098553e-06,6.3598316398459705e-06,6.149901586675499e-06,5.403037968908554e-06,6.915867574277724e-06,4.887216774233796e-06,5.414755057485726e-06,5.591640317736713e-05,8.523419765075453e-06
2023-02-27,6.696244574843766e-06,6.2000596910923195e-06,4.4236274005709245e-06,4.55422190980375e-06,5.047141299597157e-06,4.894153121653531e-06,4.445574613933728e-06,6.0487297331733135e-06,3.958496243877166e-06,3.91551867326466e-06,7.046362904905244e-05,5.604837691156468e-06
2023-02-28,6.562668514756275e-06,6.337169875386124e-06,3.665965015967142e-06,3.057382026569041e-06,3.502534477392844e-06,3.572851192880607e-06,4.397541184903118e-06,6.7964239056796165e-06,1.1698337576923956e-05,1.7786144261815476e-06,4.4142155858562654e-05,5.7592560795524845e-06
2023-03-01,7.049935852307055e-06,7.1345014618399705e-06,4.317127777267361e-06,4.462275355193022e-06,4.984026752201111e-06,4.978936180431113e-06,4.029865755056729e-06,7.145264302755423e-06,3.903687720713504e-06,3.1979906822201638e-06,4.5640747026018176e-05,6.162114339173016e-06
2023-03-02,7.069251717566302e-06,8.409497083484333e-06,7.260469278792915e-06,5.673082012541031e-06,5.869813653984859e-06,6.077477274401704e-06,4.382759252046813e-06,8.334625021187545e-06,6.044697471713461e-06,4.41206702780808e-06,5.2785557834065266e-05,5.220056770032807e-06
2023-03-03,6.041039039628881e-06,4.953253038582361e-06,2.8485871634059637e-06,2.9978288835870084e-06,3.6649331673512506e-06,3.5268804990645106e-06,2.8037812676811408e-06,5.635014210984455e-06,1.931591569889244e-06,2.148610487327397e-06,5.54895268732415e-05,5.592579946938138e-06
2023-03-06,5.6678003078159084e-06,4.951381160783016e-06,3.6428122100534733e-06,3.6966910663908533e-06,4.049676183921693e-06,3.864391204279e-06,3.0504717597290828e-06,5.332757448503775e-06,2.3758196883017792e-06,2.5055081382682177e-06,3.408020716751077e-05,3.421876651031538e-06
2023-03-07,5.9931358747097e-06,5.325405223409827e-06,4.063625143724405e-06,4.275100113911731e-06,4.407435119061002e-06,4.439032975741254e-06,3.99906312847697e-06,5.263106345035297e-06,3.680452344522453e-06,2.65806723646438e-06,3.03355561110498e-05,6.147341431195572e-06
2023-03-08,5.963633598301384e-06,6.12134847419206e-06,4.169277863870629e-06,4.089124478661926e-06,4.282421510006665e-06,4.298923973340166e-06,3.7411882189736505e-06,6.349861355159567e-06,2.834638311888351e-06,2.292600217008691e-06,8.683596039734529e-05,4.707268054537504e-06
2023-03-09,5.5894798506096875e-06,5.95303909402413e-06,1.1096575599684576e-05,1.4161153299666928e-05,1.2372540188910628e-05,1.224672040375453e-05,9.557262557965953e-06,6.987970092220416e-06,1.8752078236261727e-05,1.41884563926132e-05,6.582707698656406e-05,1.8942083140686077e-05
2023-03-10,9.129071814504635e-06,1.8226614254994472e-05,2.435688192653571e-05,2.6072353775692654e-05,2.03924390505482e-05,1.9588695793377226e-05,1.8400736325445976e-05,1.6561224658344987e-05,1.1443844961834867e-05,1.7691110473178708e-05,9.059776388968595e-05,1.9135133416023982e-05
2023-03-13,1.5440654267760488e-05,3.394073438258166e-05,2.606692718042058e-05,2.6361889084783836e-05,2.3787203361805546e-05,2.346241782480151e-05,1.834697620448181e-05,2.7406589889156474e-05,1.1861850174340684e-05,1.841922295260356e-05,0.00021645548423380952,2.1861544693664924e-05
2023-03-14,8.73781176905215e-06,1.3889669513166572e-05,1.3302592016587531e-05,1.3640442157918086e-05,1.4766070541282365e-05,1.4945905374100023e-05,1.3108149481259172e-05,1.1966415988524289e-05,1.189276557489734e-05,1.2130186776987654e-05,0.0003681739443482797,1.1787401210953023e-05
2023-03-15,1.0669533169386757e-05,1.7261647676525313e-05,1.8545296919148857e-05,1.829317281449754e-05,1.5858417918424188e-05,1.580344130267045e-05,1.5463849298980824e-05,1.1853154376456293e-05,2.0096834623751573e-05,1.5155886929721628e-05,0.00010434219093774093,1.819777517640512e-05
2023-03-16,1.0394741041140464e-05,1.2328583637308912e-05,7.965452004266351e-06,6.835460788336087e-06,7.735809044282418e-06,8.048859818620723e-06,1.0285033069305309e-05,1.4311103325723976e-05,8.407138089724613e-06,3.18900891271854e-06,0.0001944908311058721,7.937189478325893e-06
2023-03-17,9.856529258941528e-06,9.682923749425361e-06,1.0744775967668597e-05,1.0491893145263382e-05,1.0207518542272056e-05,1.0347122193745544e-05,1.1908154691236114e-05,1.0443731781480376e-05,1.0408123241695977e-05,8.333190373714505e-06,9.739406333267215e-05,1.6309496826490477e-05
2023-03-20,9.915546362379874e-06,1.543647608791049e-05,7.879745679381515e-06,7.611577415862779e-06,8.469346567205037e-06,8.029211636500355e-06,8.740094806574877e-06,1.0267924784824787e-05,3.477971127696433e-06,4.978060051236143e-06,0.00012692481142488168,6.0083626737834195e-06
2023-03-21,7.419812240487767e-06,5.7071374968950915e-06,3.710305157730635e-06,3.437888123472359e-06,4.265278247888566e-06,4.3135373105564315e-06,5.321790927205644e-06,7.172144514445882e-06,4.968548706204934e-06,1.9400128631990903e-06,8.950368124248513e-05,4.5227650587825765e-06
2023-03-22,8.406703213550391e-06,5.833279145357267e-06,2.0310541941700853e-05,2.549773585699173e-05,2.0818082380308287e-05,2.00718385524014e-05,1.7762403416580042e-05,5.061191046617164e-06,3.430319586252978e-05,3.840431740488169e-05,3.929119605355569e-05,2.5562827920007095e-05
2023-03-23,1.0720384610965711e-05,8.785696671357938e-06,1.8722898386490608e-05,3.105842065194924e-05,2.91968748956682e-05,2.8459402412100614e-05,2.3233288351567984e-05,7.986675049732912e-06,2.7451078171388127e-05,5.721626551061302e-05,0.00019235134645456263,3.3587917964012375e-05
2023-03-24,1.1913886996942637e-05,1.2710482195362573e-05,8.959924645002365e-06,8.54434468824087e-06,9.017185226809843e-06,8.630109679476923e-06,9.531650297353034e-06,1.1570678156840656e-05,5.4923544625385625e-06,7.506756474669841e-06,0.000173903321876482,1.147457581222443e-05
2023-03-27,9.42900937298414e-06,8.66807063213784e-06,4.813622551154728e-06,4.298490260397341e-06,5.069315173930254e-06,4.846892950944904e-06,5.501015937280987e-06,7.624911977652714e-06,4.8632511210268684e-06,2.8504316832113903e-06,0.00010468610862434787,4.7540323189388e-06
2023-03-28,9.01065625353156e-06,5.7074738762255205e-06,4.0367098351395114e-06,3.355475900514849e-06,3.9872223364662224e-06,4.066478684456875e-06,4.498342188937841e-06,7.610632292183621e-06,4.0704513014399325e-06,2.4140475512709607e-06,4.77176928496628e-05,4.7873834893358204e-06
2023-03-29,8.264993570686453e-06,5.067471854571076e-06,3.7432981375207628e-06,3.3337557355658856e-06,3.868152541171719e-06,3.85504431408213e-06,3.5439738849334604e-06,6.863356471002178e-06,1.678982323643562e-06,2.993786419052311e-06,3.254838497085667e-05,4.4108688079418215e-06
2023-03-30,7.874869737107593e-06,4.979442591341336e-06,3.1302794065121826e-06,2.513510404110773e-06,2.9942904737846137e-06,3.1035124648562685e-06,3.1588752184812613e-06,5.932404129918834e-06,1.4961508399304075e-06,1.4162471421071537e-06,2.6349866874470432e-05,3.249486834006473e-06
2023-03-31,7.446151061997464e-06,4.413869149694033e-06,3.044575481877338e-06,2.7855335240557614e-06,3.2892640909543456e-06,3.319230883857768e-06,2.8146481132339205e-06,5.5963048948419426e-06,5.546032172229242e-06,2.6875756744331315e-06,2.3984583089577272e-05,9.281508285859265e-06
2023-04-03,7.654918168290879e-06,4.868443875974614e-06,3.2149133011551826e-06,2.517798134384212e-06,3.0123941561474665e-06,2.903483910605444e-06,2.488108094426312e-06,5.604313539644193e-06,2.3598570698700062e-06,1.6232092674135137e-06,2.4128982671676554e-05,3.3201175733453958e-06
2023-04-04,7.720229838174027e-06,4.654891813595304e-06,3.7860883383919877e-06,3.18148715559657e-06,3.5037074638894258e-06,3.574652521711196e-06,3.3931791396440023e-06,5.560076833857243e-06,3.5938177386559813e-06,2.355896106222793e-06,2.699952541205099e-05,3.3560974249668965e-06
2023-04-05,7.684255289934149e-06,5.063499265477901e-06,3.2196434744300437e-06,2.6302112818619017e-06,3.0103667842961526e-06,2.9871053124784795e-06,2.358634605093331e-06,6.002950628091916e-06,1.603676817719316e-06,1.35578671885439e-06,4.213589170799099e-05,2.709228933480968e-06
2023-04-06,7.4779044743947546e-06,4.309497520716031e-06,2.8576083212536453e-06,2.0997287323881923e-06,2.5075050515232583e-06,2.6203195628317963e-06,2.1746872526450533e-06,5.94265494812656e-06,1.2625808930851398e-06,7.699840061690358e-07,2.9256570200595022e-05,2.4134954766284404e-06
2023-04-10,6.880325583738106e-06,3.577606233190945e-06,2.5413056881024868e-06,2.075231296903974e-06,2.4281734747801966e-06,2.310382704149351e-06,1.923860889439198e-06,5.148763259136725e-06,2.569098692106598e-06,1.1496341404590789e-06,2.1716977702323337e-05,2.9876830935665034e-06
2023-04-11,6.591453732037783e-06,3.619892838320603e-06,2.1693258026297588e-06,1.7250919886836216e-06,2.16799683877076e-06,2.2106220961939576e-06,1.9255901746964427e-06,5.5666062451884215e-06,2.59822107276222e-06,7.469408417487558e-07,2.4252113247867404e-05,2.0254872400295155e-06
2023-04-12,7.82397456996698e-06,5.1010299904681065e-06,6.2821342011065595e-06,6.102667300728938e-06,5.67485529816402e-06,5.69541393276847e-06,4.107038436818239e-06,6.867725648368355e-06,5.308358954148109e-06,7.170391345772299e-06,1.8325521186569642e-05,6.930580564745091e-06
2023-04-13,6.8669150253592945e-06,4.504935550916502e-06,2.8673911179794684e-06,2.3670434544911083e-06,2.740174874716682e-06,2.8993322196776077e-06,2.9381609022524733e-06,5.842034104671022e-06,2.027158933541368e-06,1.1711562885647865e-06,6.333427330111469e-05,3.2344596516783353e-06
2023-04-14,6.477645506496243e-06,5.305076128183251e-06,5.213248465490135e-06,4.690715466677532e-06,4.5718127049860585e-06,4.442496235182948e-06,3.5484552174051995e-06,5.514833902205948e-06,1.89032725615696e-06,4.2933972987154205e-06,2.6996419460088595e-05,4.099118207369703e-06
2023-04-17,6.00598451913329e-06,4.36276786697963e-06,2.625404019585157e-06,2.084435806308468e-06,2.4388802067115463e-06,2.4410825619975155e-06,2.657126991310557e-06,6.1077558541355485e-06,1.6084995051002088e-06,7.455694992560106e-07,5.165185795749633e-05,2.5060586226089566e-06
2023-04-18,5.727908965508414e-06,4.703910467358372e-06,3.4508542307752393e-06,2.831246402036927e-06,2.9235727258300117e-06,3.031042615401827e-06,3.6578454471507496e-06,4.804563107797e-06,1.6553744039310517e-06,1.3246150155161564e-06,2.459525040085276e-05,3.0896397688268743e-06
2023-04-19,5.583578326506332e-06,4.58621139873257e-06,2.891521421098902e-06,2.035343717910471e-06,2.3066102391491177e-06,2.4105565862143736e-06,2.3323785272374983e-06,5.635002684601852e-06,1.489995135990848e-06,8.757899912273484e-07,3.3764006812870774e-05,2.0602528588406064e-06
2023-04-20,5.496225757852602e-06,4.829532034592278e-06,3.865834678421468e-06,3.6367403792898647e-06,3.860943717896119e-06,4.05585551376048e-06,3.7174798245656923e-06,5.520754574905088e-06,5.956347869546601e-06,3.4157464209883485e-06,1.8692231302840715e-05,4.816010758214376e-06
2023-04-21,4.209917923461513e-06,4.602249175105386e-06,3.2944190689052193e-06,2.7488192489271553e-06,2.8264975313151822e-06,2.773941575914884e-06,3.2307042001225367e-06,4.132856722260423e-06,1.8607744998824944e-06,1.819938867963674e-06,2.844832615713233e-05,3.3791722397351445e-06
2023-04-24,2.8901013328107175e-06,2.7240430395488973e-06,2.069110242888045e-06,1.8005954062379703e-06,1.92411082740084e-06,1.871825886465437e-06,1.8760295645857858e-06,2.7237392681102896e-06,2.000620918415773e-06,1.0078948188822184e-06,3.5936584906716285e-05,2.1030168896318813e-06
2023-04-25,2.889143023105229e-06,3.7013598928525933e-06,3.908336952570668e-06,3.507320115892681e-06,3.2286163391141317e-06,3.237263080711803e-06,3.0570492763785345e-06,3.3164272063180396e-06,2.705642730121243e-06,2.3742385137715783e-06,1.9163611445348996e-05,3.973412787592407e-06
2023-04-26,2.8578014732461496e-06,4.509847433711776e-06,3.8840337428338804e-06,3.852657060836332e-06,3.6676131609573523e-06,3.6631738692564226e-06,3.130209918299882e-06,5.632443494918885e-06,3.0129904252522147e-06,2.7475888594400176e-06,3.590643123837944e-05,3.966937559272082e-06
2023-04-27,2.7196950105811572e-06,2.92846428219663e-06,2.8981782256077984e-06,2.401441819690072e-06,2.3490011618482143e-06,2.457500437693853e-06,2.732557530354504e-06,3.5413122475343113e-06,1.7176656027944502e-06,1.2898047506597283e-06,3.2957103714757685e-05,3.129050970288262e-06
2023-04-28,2.8708210934778717e-06,4.36831611903272e-06,4.2593183207062734e-06,3.6313100743326317e-06,3.344918897403044e-06,3.2768138752914845e-06,3.2269869164883426e-06,4.027461563698414e-06,3.3310108587513667e-06,1.9622023748191088e-06,2.3796098896671845e-05,4.150329848127082e-06
2023-05-01,2.803751349918585e-06,2.5523728698623207e-06,3.032993011791041e-06,2.4451221052978538e-06,2.38008855496657e-06,2.354607874691603e-06,3.052484458443032e-06,2.9489473320018626e-06,3.4910598047313484e-06,9.948053315901977e-07,4.4441178019796214e-05,2.358001155472494e-06
2023-05-02,2.8252180936146685e-06,3.4100741190154033e-06,3.848576605790502e-06,4.025296115895572e-06,3.869883827994759e-06,3.864161472850736e-06,4.0391590781224405e-06,2.4392957058169506e-06,3.727515800670388e-06,2.8585640205386354e-06,2.674579642283673e-05,4.637953565947629e-06
2023-05-03,3.239515983546896e-06,3.874369564406876e-06,1.059827997582596e-05,1.548743543206078e-05,1.3261693140605068e-05,1.2855287841957881e-05,9.737260899476458e-06,2.8240343118274233e-06,8.989889020580319e-06,4.465004785259016e-05,5.3348862423130257e-05,2.3939710795978224e-05
2023-05-04,3.592074507460162e-06,6.62620474354086e-06,5.457245162720335e-06,5.025104369463814e-06,4.88811849977828e-06,5.003706101871353e-06,5.813655578932359e-06,5.376861237193142e-06,6.351138015577775e-06,5.4958324711668914e-06,0.00012769474078113096,4.630698939815849e-06
2023-05-05,3.5022701648036163e-06,3.6642951120476853e-06,2.4271136653488843e-06,2.0793884799729e-06,2.425790289365701e-06,2.402784918365066e-06,2.7381522889733184e-06,4.8874353322391986e-06,1.5570045571853624e-06,1.4071670746794109e-06,8.204811737841863e-05,3.985221448947906e-06
2023-05-08,3.3418208167435772e-06,2.627092406869425e-06,2.650821072599423e-06,1.8556305132383285e-06,2.1070698284220134e-06,2.0747759015151753e-06,1.7697817821713808e-06,2.903587151789277e-06,7.558038688076697e-07,1.6019835336143496e-06,2.512740053766162e-05,2.2381817620446523e-06
2023-05-09,3.1721409529385544e-06,2.308228394884276e-06,1.6481637452967934e-06,1.2445295214510829e-06,1.3918014017792869e-06,1.4163647138032667e-06,1.6078766183440773e-06,2.5986792640221033e-06,7.443917046259282e-07,5.351234231115615e-07,2.1206986351926374e-05,1.5329474052933272e-06
2023-05-10,3.3776866625826553e-06,3.820837110970732e-06,3.274106595841537e-06,2.8056020249623667e-06,2.5510324833769945e-06,2.5902771966401446e-06,2.2841508631821238e-06,4.097073818620106e-06,3.26562637385967e-06,2.705485778070507e-06,1.526637586626117e-05,3.2394216789023403e-06
2023-05-11,3.0622312798635083e-06,3.5220207567543034e-06,2.79536058514677e-06,2.1064643819222456e-06,2.112893690804023e-06,2.230285697383002e-06,2.010420012696723e-06,4.34417145560071e-06,1.625940896749055e-06,1.5716623761762638e-06,5.738616092258407e-05,2.456568750576221e-06
2023-05-12,2.988643308667574e-06,2.7855360821505394e-06,2.7539067190451824e-06,2.122302883635412e-06,2.094269285941133e-06,2.052394232737077e-06,1.8266708613894383e-06,2.5475118274030458e-06,1.929787761771888e-06,1.6996745159412065e-06,3.731947457645035e-05,3.6913202285149306e-06
2023-05-15,2.9356308818620263e-06,2.4747669759460348e-06,1.816214998904327e-06,1.2459093892612896e-06,1.3415037166937476e-06,1.3488075189908605e-06,1.3757747490090527e-06,2.3980387033802742e-06,1.5685985045632229e-06,6.037990425694516e-07,3.3252725738694434e-05,1.5062063190679249e-06
